time,lightval
9:38:00,680.00
9:38:00,679.00
9:38:00,674.00
9:38:00,679.00
9:38:00,674.00
9:38:00,679.00
9:38:00,674.00
9:38:00,678.00
9:38:00,679.00
9:38:00,680.00
9:38:00,679.00
9:38:00,674.00
9:38:00,679.00
9:38:00,680.00
9:38:00,675.00
9:38:00,679.00
9:38:00,674.00
9:39:00,679.00
9:39:00,674.00
9:41:00,670.00
9:41:00,672.00
9:41:00,670.00
9:41:00,672.00
9:41:00,670.00
9:41:00,669.00
9:42:00,670.00
9:42:00,669.00
9:42:00,670.00
9:42:00,669.00
9:42:00,670.00
9:42:00,669.00
9:42:00,670.00
9:42:00,669.00
9:42:00,670.00
9:42:00,669.00
9:42:00,670.00
9:42:00,669.00
9:42:00,670.00
9:42:00,669.00
9:42:00,675.00
9:42:00,670.00
9:42:00,675.00
9:43:00,670.00
9:43:00,675.00
9:43:00,670.00
9:43:00,675.00
9:43:00,674.00
9:43:00,675.00
9:43:00,674.00
9:43:00,675.00
9:43:00,670.00
9:43:00,675.00
9:43:00,670.00
9:43:00,675.00
9:43:00,670.00
9:43:00,675.00
9:43:00,670.00
9:44:00,670.00
9:44:00,675.00
9:44:00,675.00
9:44:00,670.00
9:44:00,675.00
9:44:00,670.00
9:44:00,674.00
9:44:00,675.00
9:44:00,674.00
9:44:00,675.00
9:44:00,674.00
9:44:00,669.00
9:46:00,667.00
9:46:00,673.00
9:46:00,667.00
9:46:00,673.00
9:46:00,673.00
9:46:00,667.00
9:46:00,667.00
9:46:00,673.00
9:46:00,667.00
9:46:00,673.00
9:46:00,667.00
9:46:00,673.00
9:46:00,666.00
9:46:00,673.00
9:46:00,672.00
9:47:00,673.00
9:47:00,672.00
9:47:00,673.00
9:47:00,672.00
9:47:00,673.00
9:47:00,672.00
9:47:00,666.00
9:47:00,672.00
9:47:00,666.00
9:47:00,672.00
9:47:00,667.00
9:47:00,666.00
9:47:00,672.00
9:47:00,666.00
9:47:00,672.00
9:47:00,667.00
9:47:00,666.00
9:48:00,672.00
9:48:00,666.00
9:48:00,672.00
9:48:00,666.00
9:48:00,672.00
9:48:00,666.00
9:48:00,672.00
9:48:00,670.00
9:48:00,672.00
9:48:00,666.00
9:48:00,672.00
9:48:00,670.00
9:48:00,672.00
9:48:00,666.00
9:48:00,670.00
9:48:00,672.00
9:48:00,666.00
9:48:00,670.00
9:51:00,664.00
9:51:00,663.00
9:51:00,668.00
9:51:00,664.00
9:51:00,668.00
9:51:00,667.00
9:51:00,668.00
9:51:00,667.00
9:51:00,668.00
9:51:00,664.00
9:51:00,668.00
9:51:00,664.00
9:51:00,668.00
9:51:00,664.00
9:51:00,668.00
9:51:00,667.00
9:51:00,664.00
9:52:00,667.00
9:52:00,668.00
9:52:00,670.00
9:52:00,673.00
9:52:00,672.00
9:52:00,673.00
9:52:00,667.00
9:52:00,675.00
9:52:00,674.00
9:52:00,673.00
9:52:00,667.00
9:52:00,672.00
9:52:00,665.00
9:52:00,668.00
9:52:00,717.00
9:52:00,733.00
9:52:00,686.00
9:52:00,670.00
9:53:00,668.00
9:53:00,663.00
9:53:00,668.00
9:53:00,664.00
9:53:00,668.00
9:53:00,667.00
9:53:00,666.00
9:53:00,662.00
9:53:00,666.00
9:53:00,662.00
9:53:00,666.00
9:53:00,662.00
9:53:00,666.00
9:53:00,662.00
9:53:00,666.00
9:56:00,658.00
9:56:00,664.00
9:56:00,658.00
9:56:00,664.00
9:56:00,658.00
9:56:00,663.00
9:56:00,664.00
9:56:00,663.00
9:56:00,658.00
9:56:00,657.00
9:56:00,658.00
9:57:00,657.00
9:57:00,658.00
9:57:00,657.00
9:57:00,658.00
9:57:00,657.00
9:57:00,656.00
9:57:00,657.00
9:57:00,656.00
9:57:00,657.00
9:57:00,656.00
9:57:00,657.00
9:57:00,656.00
9:57:00,657.00
9:57:00,656.00
9:58:00,655.00
9:58:00,656.00
9:58:00,655.00
9:58:00,656.00
9:58:00,655.00
9:58:00,656.00
9:58:00,655.00
9:58:00,656.00
9:58:00,655.00
9:58:00,656.00
9:58:00,655.00
9:58:00,654.00
9:59:00,655.00
9:59:00,654.00
9:59:00,655.00
9:59:00,654.00
9:59:00,655.00
9:59:00,654.00
9:59:00,655.00
9:59:00,654.00
9:59:00,655.00
9:59:00,654.00
9:59:00,655.00
9:59:00,654.00
9:59:00,655.00
10:01:00,963.00
10:01:00,946.00
10:01:00,1024.00
10:01:00,989.00
10:02:00,1024.00
10:02:00,987.00
10:02:00,1024.00
10:02:00,1014.00
10:02:00,1024.00
10:03:00,1013.00
10:03:00,1024.00
10:03:00,987.00
10:03:00,1024.00
10:03:00,988.00
10:04:00,949.00
10:04:00,1024.00
10:04:00,951.00
10:04:00,943.00
10:04:00,941.00
10:04:00,943.00
10:04:00,944.00
10:04:00,941.00
10:04:00,938.00
10:04:00,945.00
10:04:00,952.00
10:04:00,981.00
10:04:00,946.00
10:04:00,970.00
10:04:00,951.00
10:04:00,942.00
10:04:00,941.00
10:04:00,937.00
10:05:00,940.00
10:05:00,941.00
10:05:00,937.00
10:05:00,938.00
10:05:00,934.00
10:05:00,938.00
10:05:00,989.00
10:05:00,937.00
10:05:00,1009.00
10:05:00,942.00
10:05:00,946.00
10:05:00,986.00
10:05:00,952.00
10:05:00,1024.00
10:06:00,1013.00
10:06:00,963.00
10:06:00,965.00
10:06:00,984.00
10:06:00,969.00
10:06:00,1002.00
10:06:00,969.00
10:06:00,1024.00
10:06:00,957.00
10:06:00,964.00
10:06:00,957.00
10:06:00,954.00
10:06:00,960.00
10:06:00,962.00
10:07:00,960.00
10:07:00,962.00
10:07:00,957.00
10:07:00,963.00
10:07:00,1024.00
10:07:00,975.00
10:07:00,1024.00
10:07:00,1023.00
10:07:00,972.00
10:07:00,964.00
10:07:00,965.00
10:07:00,973.00
10:07:00,966.00
10:07:00,962.00
10:07:00,965.00
10:07:00,962.00
10:07:00,966.00
10:07:00,962.00
10:07:00,966.00
10:08:00,1024.00
10:08:00,961.00
10:08:00,963.00
10:08:00,1024.00
10:08:00,833.00
10:08:00,762.00
10:08:00,749.00
10:08:00,670.00
10:08:00,673.00
10:08:00,672.00
10:08:00,673.00
10:08:00,792.00
10:08:00,762.00
10:08:00,800.00
10:08:00,817.00
10:08:00,1024.00
10:09:00,1008.00
10:11:00,666.00
10:11:00,681.00
10:11:00,667.00
10:11:00,666.00
10:11:00,661.00
10:11:00,663.00
10:11:00,666.00
10:11:00,657.00
10:11:00,1024.00
10:11:00,885.00
10:11:00,1024.00
10:11:00,655.00
10:11:00,1024.00
10:11:00,716.00
10:11:00,713.00
10:11:00,667.00
10:11:00,1024.00
10:12:00,675.00
10:12:00,667.00
10:12:00,668.00
10:12:00,663.00
10:12:00,667.00
10:12:00,663.00
10:12:00,665.00
10:12:00,676.00
10:12:00,1024.00
10:12:00,963.00
10:12:00,1024.00
10:12:00,1006.00
10:12:00,1024.00
10:12:00,801.00
10:13:00,666.00
10:13:00,662.00
10:13:00,668.00
10:13:00,1024.00
10:13:00,734.00
10:13:00,867.00
10:13:00,871.00
10:13:00,685.00
10:13:00,665.00
10:13:00,664.00
10:13:00,665.00
10:13:00,666.00
10:13:00,937.00
10:13:00,1024.00
10:13:00,794.00
10:13:00,1024.00
10:13:00,855.00
10:13:00,759.00
10:13:00,946.00
10:16:00,830.00
10:16:00,1024.00
10:16:00,968.00
10:16:00,883.00
10:16:00,712.00
10:16:00,769.00
10:16:00,1024.00
10:16:00,1000.00
10:16:00,921.00
10:16:00,873.00
10:16:00,717.00
10:16:00,725.00
10:16:00,1024.00
10:17:00,1020.00
10:17:00,1024.00
10:18:00,1023.00
10:18:00,1024.00
10:18:00,1014.00
10:18:00,1024.00
10:19:00,1018.00
10:19:00,884.00
10:19:00,1024.00
10:19:00,913.00
10:19:00,991.00
10:19:00,1024.00
10:19:00,958.00
10:20:00,1024.00
10:20:00,653.00
10:20:00,652.00
10:20:00,677.00
10:20:00,648.00
10:20:00,936.00
10:20:00,913.00
10:20:00,814.00
10:20:00,708.00
10:20:00,966.00
10:20:00,1024.00
10:20:00,1020.00
10:20:00,1024.00
10:20:00,1017.00
10:20:00,907.00
10:21:00,1001.00
10:21:00,1008.00
10:21:00,1024.00
10:21:00,1018.00
10:21:00,1024.00
10:21:00,1000.00
10:21:00,712.00
10:21:00,675.00
10:21:00,665.00
10:21:00,1022.00
10:21:00,1024.00
10:21:00,938.00
10:21:00,682.00
10:21:00,766.00
10:21:00,667.00
10:21:00,999.00
10:21:00,1024.00
10:22:00,1015.00
10:22:00,772.00
10:22:00,1024.00
10:22:00,658.00
10:22:00,649.00
10:22:00,661.00
10:22:00,749.00
10:22:00,658.00
10:22:00,654.00
10:22:00,656.00
10:22:00,680.00
10:22:00,712.00
10:22:00,652.00
10:22:00,653.00
10:22:00,853.00
10:22:00,687.00
10:22:00,713.00
10:22:00,744.00
10:23:00,681.00
10:23:00,662.00
10:23:00,658.00
10:23:00,913.00
10:23:00,728.00
10:23:00,856.00
10:23:00,652.00
10:23:00,713.00
10:23:00,686.00
10:23:00,654.00
10:23:00,653.00
10:23:00,673.00
10:23:00,965.00
10:23:00,1024.00
10:23:00,1020.00
10:26:00,641.00
10:26:00,642.00
10:26:00,640.00
10:26:00,642.00
10:26:00,640.00
10:26:00,642.00
10:26:00,641.00
10:26:00,640.00
10:26:00,639.00
10:26:00,641.00
10:26:00,640.00
10:26:00,639.00
10:26:00,640.00
10:26:00,639.00
10:26:00,640.00
10:26:00,641.00
10:26:00,640.00
10:27:00,640.00
10:27:00,641.00
10:27:00,639.00
10:27:00,639.00
10:27:00,640.00
10:27:00,640.00
10:27:00,638.00
10:27:00,646.00
10:27:00,642.00
10:27:00,639.00
10:27:00,639.00
10:27:00,639.00
10:27:00,640.00
10:27:00,639.00
10:27:00,640.00
10:27:00,638.00
10:27:00,639.00
10:27:00,640.00
10:28:00,639.00
10:28:00,638.00
10:28:00,639.00
10:28:00,638.00
10:28:00,639.00
10:28:00,638.00
10:28:00,639.00
10:28:00,638.00
10:28:00,639.00
10:28:00,638.00
10:28:00,639.00
10:28:00,639.00
10:28:00,637.00
10:28:00,637.00
10:28:00,639.00
10:31:00,641.00
10:31:00,640.00
10:31:00,639.00
10:31:00,637.00
10:31:00,636.00
10:31:00,639.00
10:31:00,638.00
10:31:00,639.00
10:31:00,640.00
10:31:00,641.00
10:31:00,637.00
10:31:00,639.00
10:31:00,640.00
10:31:00,638.00
10:31:00,637.00
10:31:00,639.00
10:32:00,638.00
10:32:00,643.00
10:32:00,639.00
10:32:00,640.00
10:32:00,643.00
10:32:00,644.00
10:32:00,639.00
10:32:00,642.00
10:32:00,643.00
10:32:00,642.00
10:32:00,637.00
10:32:00,642.00
10:33:00,642.00
10:33:00,641.00
10:33:00,637.00
10:33:00,642.00
10:33:00,637.00
10:33:00,636.00
10:33:00,636.00
10:33:00,642.00
10:33:00,642.00
10:33:00,641.00
10:33:00,637.00
10:33:00,640.00
10:33:00,636.00
10:33:00,640.00
10:33:00,636.00
10:33:00,640.00
10:33:00,641.00
10:33:00,640.00
10:33:00,636.00
10:33:00,640.00
10:34:00,636.00
10:34:00,641.00
10:36:00,639.00
10:36:00,634.00
10:36:00,639.00
10:36:00,634.00
10:36:00,639.00
10:36:00,634.00
10:36:00,639.00
10:36:00,633.00
10:36:00,639.00
10:36:00,634.00
10:36:00,639.00
10:36:00,633.00
10:36:00,639.00
10:36:00,633.00
10:36:00,638.00
10:37:00,633.00
10:37:00,638.00
10:37:00,637.00
10:37:00,638.00
10:37:00,637.00
10:37:00,638.00
10:37:00,633.00
10:37:00,638.00
10:37:00,633.00
10:37:00,637.00
10:37:00,638.00
10:37:00,633.00
10:37:00,638.00
10:37:00,637.00
10:37:00,638.00
10:37:00,633.00
10:37:00,637.00
10:38:00,633.00
10:38:00,637.00
10:38:00,632.00
10:38:00,637.00
10:38:00,632.00
10:38:00,637.00
10:38:00,636.00
10:38:00,637.00
10:38:00,631.00
10:38:00,636.00
10:38:00,630.00
10:38:00,636.00
10:38:00,631.00
10:38:00,636.00
10:38:00,631.00
10:38:00,637.00
10:38:00,632.00
10:38:00,630.00
10:41:00,625.00
10:41:00,626.00
10:41:00,625.00
10:41:00,626.00
10:41:00,629.00
10:41:00,630.00
10:41:00,629.00
10:41:00,625.00
10:41:00,629.00
10:41:00,625.00
10:41:00,629.00
10:41:00,630.00
10:41:00,629.00
10:42:00,625.00
10:42:00,629.00
10:42:00,625.00
10:42:00,629.00
10:42:00,628.00
10:42:00,629.00
10:42:00,624.00
10:42:00,628.00
10:42:00,624.00
10:42:00,628.00
10:42:00,624.00
10:42:00,622.00
10:42:00,628.00
10:42:00,622.00
10:42:00,628.00
10:42:00,627.00
10:42:00,628.00
10:43:00,627.00
10:43:00,628.00
10:43:00,627.00
10:43:00,622.00
10:43:00,627.00
10:43:00,622.00
10:43:00,627.00
10:43:00,622.00
10:43:00,627.00
10:43:00,622.00
10:43:00,627.00
10:43:00,621.00
10:43:00,627.00
10:43:00,626.00
10:43:00,627.00
10:43:00,626.00
10:43:00,627.00
10:44:00,620.00
10:44:00,620.00
10:44:00,626.00
10:46:00,618.00
10:46:00,618.00
10:46:00,622.00
10:46:00,618.00
10:46:00,622.00
10:46:00,622.00
10:46:00,622.00
10:46:00,618.00
10:46:00,622.00
10:46:00,624.00
10:46:00,622.00
10:46:00,618.00
10:46:00,624.00
10:46:00,618.00
10:46:00,622.00
10:46:00,618.00
10:47:00,622.00
10:47:00,617.00
10:47:00,622.00
10:47:00,618.00
10:47:00,622.00
10:47:00,618.00
10:47:00,622.00
10:47:00,618.00
10:47:00,622.00
10:47:00,618.00
10:47:00,622.00
10:47:00,617.00
10:47:00,622.00
10:47:00,617.00
10:47:00,622.00
10:47:00,621.00
10:47:00,622.00
10:48:00,621.00
10:48:00,620.00
10:48:00,621.00
10:48:00,617.00
10:48:00,621.00
10:48:00,622.00
10:48:00,617.00
10:48:00,616.00
10:48:00,621.00
10:48:00,620.00
10:48:00,621.00
10:48:00,616.00
10:48:00,620.00
10:48:00,616.00
10:48:00,620.00
10:48:00,616.00
10:48:00,620.00
10:51:00,614.00
10:51:00,618.00
10:51:00,617.00
10:51:00,614.00
10:51:00,618.00
10:51:00,617.00
10:51:00,613.00
10:51:00,617.00
10:51:00,613.00
10:51:00,617.00
10:51:00,618.00
10:51:00,617.00
10:51:00,618.00
10:51:00,613.00
10:51:00,617.00
10:51:00,618.00
10:51:00,613.00
10:52:00,617.00
10:52:00,613.00
10:52:00,617.00
10:52:00,613.00
10:52:00,617.00
10:52:00,616.00
10:52:00,612.00
10:52:00,610.00
10:52:00,610.00
10:52:00,616.00
10:52:00,610.00
10:52:00,616.00
10:52:00,610.00
10:52:00,616.00
10:52:00,610.00
10:52:00,609.00
10:52:00,616.00
10:53:00,609.00
10:53:00,616.00
10:53:00,615.00
10:53:00,609.00
10:53:00,616.00
10:53:00,615.00
10:53:00,616.00
10:53:00,615.00
10:53:00,616.00
10:53:00,615.00
10:53:00,609.00
10:53:00,608.00
10:53:00,614.00
10:53:00,615.00
10:53:00,614.00
10:54:00,615.00
10:56:00,606.00
10:56:00,609.00
10:56:00,610.00
10:56:00,606.00
10:56:00,609.00
10:56:00,606.00
10:56:00,609.00
11:01:00,598.00
11:01:00,604.00
11:01:00,598.00
11:01:00,604.00
11:01:00,598.00
11:01:00,604.00
11:02:00,598.00
11:02:00,604.00
11:02:00,603.00
11:02:00,604.00
11:02:00,598.00
11:02:00,604.00
11:02:00,603.00
11:02:00,598.00
11:02:00,603.00
11:02:00,598.00
11:02:00,604.00
11:02:00,602.00
11:02:00,603.00
11:02:00,602.00
11:02:00,597.00
11:02:00,602.00
11:02:00,597.00
11:02:00,602.00
11:03:00,597.00
11:03:00,602.00
11:03:00,597.00
11:03:00,602.00
11:03:00,596.00
11:03:00,602.00
11:03:00,596.00
11:03:00,601.00
11:03:00,602.00
11:03:00,601.00
11:03:00,602.00
11:03:00,601.00
11:03:00,596.00
11:03:00,601.00
11:03:00,596.00
11:03:00,601.00
11:03:00,596.00
11:03:00,601.00
11:04:00,596.00
11:04:00,601.00
11:04:00,596.00
11:04:00,601.00
11:04:00,596.00
11:04:00,601.00
11:04:00,596.00
11:04:00,601.00
11:06:00,597.00
11:06:00,598.00
11:06:00,597.00
11:06:00,598.00
11:06:00,597.00
11:06:00,596.00
11:06:00,597.00
11:06:00,596.00
11:06:00,597.00
11:06:00,596.00
11:06:00,592.00
11:06:00,596.00
11:06:00,591.00
11:07:00,596.00
11:07:00,590.00
11:07:00,596.00
11:07:00,591.00
11:07:00,596.00
11:07:00,591.00
11:07:00,596.00
11:07:00,590.00
11:07:00,596.00
11:07:00,595.00
11:07:00,596.00
11:07:00,591.00
11:07:00,596.00
11:07:00,595.00
11:07:00,596.00
11:07:00,590.00
11:07:00,595.00
11:07:00,596.00
11:08:00,595.00
11:08:00,590.00
11:08:00,595.00
11:08:00,590.00
11:08:00,595.00
11:08:00,590.00
11:08:00,589.00
11:08:00,590.00
11:08:00,589.00
11:08:00,590.00
11:08:00,589.00
11:08:00,588.00
11:08:00,589.00
11:08:00,590.00
11:08:00,589.00
11:09:00,1023.00
11:09:00,588.00
11:09:00,593.00
11:09:00,589.00
11:11:00,604.00
11:11:00,603.00
11:11:00,600.00
11:11:00,597.00
11:11:00,596.00
11:11:00,594.00
11:11:00,595.00
11:11:00,593.00
11:11:00,594.00
11:11:00,593.00
11:11:00,594.00
11:12:00,591.00
11:12:00,593.00
11:12:00,590.00
11:12:00,593.00
11:12:00,594.00
11:12:00,593.00
11:12:00,594.00
11:12:00,595.00
11:12:00,588.00
11:12:00,600.00
11:12:00,586.00
11:12:00,590.00
11:12:00,592.00
11:12:00,591.00
11:12:00,590.00
11:12:00,589.00
11:12:00,590.00
11:12:00,589.00
11:13:00,590.00
11:13:00,589.00
11:13:00,590.00
11:14:00,589.00
11:14:00,588.00
11:14:00,586.00
11:14:00,589.00
11:14:00,589.00
11:14:00,588.00
11:14:00,588.00
11:14:00,586.00
11:14:00,588.00
11:14:00,586.00
11:14:00,586.00
11:14:00,588.00
11:14:00,589.00
11:14:00,586.00
11:14:00,585.00
11:14:00,586.00
11:14:00,585.00
11:15:00,586.00
11:16:00,584.00
11:16:00,585.00
11:16:00,586.00
11:16:00,586.00
11:16:00,585.00
11:16:00,585.00
11:16:00,586.00
11:16:00,585.00
11:16:00,585.00
11:16:00,584.00
11:16:00,584.00
11:16:00,583.00
11:16:00,584.00
11:16:00,582.00
11:16:00,583.00
11:16:00,582.00
11:16:00,585.00
11:17:00,582.00
11:17:00,583.00
11:17:00,582.00
11:17:00,583.00
11:17:00,582.00
11:17:00,583.00
11:17:00,581.00
11:17:00,581.00
11:17:00,582.00
11:17:00,582.00
11:17:00,582.00
11:17:00,581.00
11:17:00,582.00
11:17:00,581.00
11:17:00,582.00
11:17:00,581.00
11:18:00,582.00
11:18:00,581.00
11:18:00,580.00
11:18:00,581.00
11:18:00,580.00
11:18:00,581.00
11:18:00,580.00
11:18:00,581.00
11:18:00,580.00
11:18:00,581.00
11:18:00,580.00
11:18:00,581.00
11:19:00,580.00
11:19:00,581.00
11:19:00,580.00
11:19:00,581.00
11:19:00,580.00
11:21:00,585.00
11:21:00,584.00
11:21:00,585.00
11:21:00,580.00
11:21:00,585.00
11:21:00,580.00
11:21:00,585.00
11:21:00,580.00
11:21:00,585.00
11:21:00,580.00
11:21:00,585.00
11:21:00,584.00
11:21:00,585.00
11:21:00,580.00
11:21:00,585.00
11:21:00,580.00
11:21:00,584.00
11:22:00,585.00
11:22:00,584.00
11:22:00,585.00
11:22:00,579.00
11:22:00,585.00
11:22:00,584.00
11:22:00,584.00
11:22:00,579.00
11:22:00,583.00
11:22:00,584.00
11:22:00,583.00
11:22:00,579.00
11:22:00,584.00
11:22:00,582.00
11:22:00,578.00
11:22:00,582.00
11:22:00,583.00
11:22:00,579.00
11:23:00,583.00
11:23:00,582.00
11:23:00,578.00
11:23:00,582.00
11:23:00,578.00
11:23:00,582.00
11:23:00,578.00
11:23:00,583.00
11:23:00,579.00
11:23:00,590.00
11:23:00,586.00
11:23:00,589.00
11:23:00,579.00
11:23:00,578.00
11:23:00,579.00
11:26:00,581.00
11:26:00,577.00
11:26:00,589.00
11:26:00,597.00
11:26:00,598.00
11:26:00,597.00
11:26:00,581.00
11:26:00,577.00
11:26:00,580.00
11:26:00,574.00
11:26:00,580.00
11:26:00,576.00
11:26:00,580.00
11:26:00,579.00
11:26:00,584.00
11:26:00,573.00
11:27:00,574.00
11:27:00,580.00
11:27:00,577.00
11:27:00,571.00
11:27:00,577.00
11:27:00,571.00
11:27:00,577.00
11:27:00,572.00
11:27:00,577.00
11:27:00,571.00
11:27:00,577.00
11:27:00,578.00
11:27:00,572.00
11:27:00,579.00
11:27:00,572.00
11:27:00,579.00
11:27:00,578.00
11:27:00,579.00
11:28:00,573.00
11:28:00,579.00
11:28:00,578.00
11:28:00,577.00
11:28:00,571.00
11:28:00,577.00
11:28:00,571.00
11:28:00,570.00
11:28:00,577.00
11:28:00,570.00
11:28:00,577.00
11:28:00,570.00
11:28:00,576.00
11:28:00,570.00
11:28:00,576.00
11:28:00,570.00
11:31:00,570.00
11:31:00,566.00
11:31:00,567.00
11:31:00,570.00
11:31:00,571.00
11:31:00,570.00
11:31:00,566.00
11:31:00,570.00
11:31:00,566.00
11:31:00,570.00
11:31:00,567.00
11:32:00,566.00
11:32:00,570.00
11:32:00,566.00
11:32:00,570.00
11:32:00,567.00
11:32:00,566.00
11:32:00,570.00
11:32:00,566.00
11:32:00,570.00
11:32:00,566.00
11:32:00,570.00
11:32:00,569.00
11:32:00,570.00
11:32:00,569.00
11:32:00,570.00
11:32:00,565.00
11:32:00,570.00
11:32:00,569.00
11:33:00,565.00
11:33:00,570.00
11:33:00,566.00
11:33:00,570.00
11:33:00,569.00
11:33:00,566.00
11:33:00,569.00
11:33:00,570.00
11:33:00,565.00
11:33:00,570.00
11:33:00,569.00
11:33:00,570.00
11:33:00,565.00
11:33:00,569.00
11:33:00,570.00
11:33:00,565.00
11:33:00,570.00
11:33:00,569.00
11:33:00,565.00
11:34:00,570.00
11:34:00,569.00
11:36:00,568.00
11:36:00,562.00
11:36:00,568.00
11:36:00,562.00
11:36:00,568.00
11:36:00,562.00
11:36:00,568.00
11:36:00,562.00
11:36:00,568.00
11:36:00,562.00
11:36:00,568.00
11:36:00,562.00
11:36:00,568.00
11:36:00,562.00
11:37:00,561.00
11:37:00,568.00
11:37:00,562.00
11:37:00,568.00
11:37:00,562.00
11:37:00,568.00
11:37:00,561.00
11:37:00,568.00
11:37:00,567.00
11:37:00,561.00
11:37:00,567.00
11:37:00,568.00
11:37:00,561.00
11:37:00,571.00
11:37:00,570.00
11:37:00,565.00
11:37:00,566.00
11:37:00,565.00
11:38:00,564.00
11:38:00,565.00
11:38:00,564.00
11:38:00,570.00
11:38:00,571.00
11:38:00,564.00
11:38:00,562.00
11:38:00,564.00
11:38:00,562.00
11:38:00,564.00
11:38:00,562.00
11:38:00,561.00
11:38:00,562.00
11:38:00,561.00
11:38:00,562.00
11:38:00,561.00
11:38:00,562.00
11:38:00,561.00
11:41:00,558.00
11:41:00,559.00
11:41:00,557.00
11:41:00,558.00
11:41:00,558.00
11:41:00,555.00
11:41:00,554.00
11:41:00,555.00
11:41:00,554.00
11:41:00,555.00
11:41:00,554.00
11:41:00,555.00
11:41:00,554.00
11:42:00,555.00
11:42:00,554.00
11:42:00,555.00
11:42:00,554.00
11:42:00,555.00
11:42:00,554.00
11:42:00,555.00
11:42:00,554.00
11:42:00,553.00
11:42:00,554.00
11:42:00,553.00
11:42:00,554.00
11:42:00,553.00
11:42:00,554.00
11:42:00,553.00
11:43:00,554.00
11:43:00,553.00
11:43:00,552.00
11:43:00,553.00
11:43:00,552.00
11:43:00,553.00
11:43:00,552.00
11:43:00,553.00
11:43:00,552.00
11:43:00,553.00
11:43:00,552.00
11:43:00,553.00
11:43:00,552.00
11:43:00,550.00
11:43:00,552.00
11:44:00,550.00
11:44:00,552.00
11:44:00,550.00
11:44:00,549.00
11:44:00,558.00
11:44:00,561.00
11:44:00,560.00
11:46:00,560.00
11:46:00,559.00
11:46:00,558.00
11:46:00,559.00
11:46:00,558.00
11:46:00,559.00
11:46:00,553.00
11:46:00,557.00
11:46:00,556.00
11:46:00,552.00
11:47:00,556.00
11:47:00,552.00
11:47:00,556.00
11:47:00,552.00
11:47:00,555.00
11:47:00,556.00
11:47:00,549.00
11:47:00,555.00
11:47:00,549.00
11:47:00,555.00
11:47:00,549.00
11:47:00,554.00
11:47:00,548.00
11:47:00,554.00
11:47:00,553.00
11:47:00,547.00
11:48:00,552.00
11:48:00,553.00
11:48:00,552.00
11:48:00,547.00
11:48:00,546.00
11:48:00,553.00
11:48:00,545.00
11:48:00,552.00
11:48:00,550.00
11:48:00,545.00
11:48:00,544.00
11:48:00,544.00
11:48:00,548.00
11:48:00,549.00
11:48:00,543.00
11:48:00,548.00
11:48:00,547.00
11:48:00,543.00
11:48:00,547.00
11:49:00,542.00
11:49:00,547.00
11:49:00,542.00
11:49:00,547.00
11:49:00,546.00
11:52:00,541.00
11:52:00,544.00
11:52:00,545.00
11:52:00,540.00
11:52:00,545.00
11:52:00,544.00
11:52:00,541.00
11:52:00,538.00
11:52:00,544.00
11:52:00,538.00
11:52:00,544.00
11:52:00,540.00
11:52:00,544.00
11:52:00,536.00
11:52:00,537.00
11:52:00,532.00
11:53:00,536.00
11:53:00,532.00
11:53:00,536.00
11:53:00,535.00
11:53:00,530.00
11:53:00,529.00
11:53:00,530.00
11:53:00,529.00
11:53:00,528.00
11:53:00,526.00
11:53:00,528.00
11:53:00,526.00
11:53:00,528.00
11:53:00,526.00
11:53:00,525.00
11:53:00,526.00
11:54:00,525.00
11:54:00,524.00
11:54:00,525.00
11:54:00,524.00
11:54:00,523.00
11:54:00,524.00
11:54:00,523.00
11:54:00,522.00
11:54:00,523.00
11:54:00,522.00
11:54:00,521.00
11:54:00,522.00
11:54:00,521.00
11:54:00,520.00
11:54:00,521.00
11:55:00,520.00
11:55:00,519.00
11:55:00,520.00
11:56:00,512.00
11:56:00,513.00
11:56:00,512.00
11:56:00,511.00
11:56:00,512.00
11:56:00,510.00
11:56:00,511.00
11:56:00,510.00
11:56:00,509.00
11:56:00,508.00
11:56:00,509.00
11:56:00,508.00
11:56:00,507.00
11:56:00,508.00
11:57:00,507.00
11:57:00,506.00
11:57:00,507.00
11:57:00,506.00
11:57:00,505.00
11:57:00,506.00
11:57:00,505.00
11:57:00,504.00
11:57:00,504.00
11:57:00,505.00
11:57:00,502.00
11:57:00,504.00
11:57:00,502.00
11:57:00,505.00
11:57:00,506.00
11:57:00,504.00
11:58:00,505.00
11:58:00,504.00
11:58:00,502.00
11:58:00,504.00
11:58:00,502.00
11:58:00,501.00
11:58:00,502.00
11:58:00,501.00
11:58:00,500.00
11:58:00,506.00
11:58:00,500.00
11:58:00,506.00
11:58:00,500.00
11:58:00,499.00
11:58:00,498.00
11:59:00,497.00
11:59:00,498.00
11:59:00,497.00
11:59:00,496.00
11:59:00,497.00
12:01:00,482.00
12:01:00,488.00
12:01:00,487.00
12:01:00,483.00
12:01:00,482.00
12:01:00,481.00
12:01:00,486.00
12:02:00,481.00
12:02:00,486.00
12:02:00,481.00
12:02:00,486.00
12:02:00,480.00
12:02:00,485.00
12:02:00,484.00
12:02:00,478.00
12:02:00,484.00
12:02:00,480.00
12:02:00,484.00
12:02:00,478.00
12:02:00,484.00
12:02:00,483.00
12:02:00,484.00
12:02:00,483.00
12:02:00,476.00
12:03:00,477.00
12:03:00,476.00
12:03:00,475.00
12:03:00,476.00
12:03:00,475.00
12:03:00,474.00
